size,algorithm,seed,generation,best_fitness
medium,Q2GA,4,40,912.2011720330096
medium,Q2GA,4,41,889.1012740561354
medium,Q2GA,4,42,889.1012740561354
medium,Q2GA,4,43,880.4501727846531
medium,Q2GA,4,44,880.4501727846531
medium,Q2GA,4,45,880.4501727846531
medium,Q2GA,4,46,880.4501727846531
medium,Q2GA,4,47,850.3978590714153
medium,Q2GA,4,48,850.3978590714153
medium,Q2GA,4,49,785.4997280198501
medium,Q2GA,5,0,2546.0073462401174
medium,Q2GA,5,1,2546.0073462401174
medium,Q2GA,5,2,2546.0073462401174
medium,Q2GA,5,3,2546.0073462401174
medium,Q2GA,5,4,2546.0073462401174
medium,Q2GA,5,5,2546.0073462401174
medium,Q2GA,5,6,2546.0073462401174
medium,Q2GA,5,7,2532.2058060105483
medium,Q2GA,5,8,2444.6402161175383
medium,Q2GA,5,9,2429.290869536033
medium,Q2GA,5,10,2429.290869536033
medium,Q2GA,5,11,2350.528350496958
medium,Q2GA,5,12,2291.154614974499
medium,Q2GA,5,13,2291.154614974499
medium,Q2GA,5,14,2094.1628957043026
medium,Q2GA,5,15,2094.1628957043026
medium,Q2GA,5,16,2094.1628957043026
medium,Q2GA,5,17,2094.1628957043026
medium,Q2GA,5,18,2094.1628957043026
medium,Q2GA,5,19,2094.1628957043026
medium,Q2GA,5,20,2029.8399082580295
medium,Q2GA,5,21,1972.2827756352028
medium,Q2GA,5,22,1760.1960820402423
medium,Q2GA,5,23,1760.1960820402423
medium,Q2GA,5,24,1760.1960820402423
medium,Q2GA,5,25,1684.2024049928818
medium,Q2GA,5,26,1684.2024049928818
medium,Q2GA,5,27,1684.2024049928818
medium,Q2GA,5,28,1684.2024049928818
medium,Q2GA,5,29,1361.4774661403983
medium,Q2GA,5,30,1361.4774661403983
medium,Q2GA,5,31,1217.9424297578341
medium,Q2GA,5,32,1217.9424297578341
medium,Q2GA,5,33,1217.9424297578341
medium,Q2GA,5,34,1217.9424297578341
medium,Q2GA,5,35,1217.9424297578341
medium,Q2GA,5,36,1217.9424297578341
medium,Q2GA,5,37,1217.9424297578341
medium,Q2GA,5,38,1217.9424297578341
medium,Q2GA,5,39,1149.1653854885412
medium,Q2GA,5,40,1144.900902875023
medium,Q2GA,5,41,1144.900902875023
medium,Q2GA,5,42,1144.900902875023
medium,Q2GA,5,43,1144.900902875023
medium,Q2GA,5,44,1144.900902875023
medium,Q2GA,5,45,1144.900902875023
medium,Q2GA,5,46,1144.900902875023
medium,Q2GA,5,47,1141.3965222628476
medium,Q2GA,5,48,1141.3965222628476
medium,Q2GA,5,49,1141.3965222628476
medium,Q2GA,6,0,3177.4817481091895
medium,Q2GA,6,1,2758.6243405758146
medium,Q2GA,6,2,2758.6243405758146
medium,Q2GA,6,3,2306.4484923833106
medium,Q2GA,6,4,2130.415499953414
medium,Q2GA,6,5,2130.415499953414
medium,Q2GA,6,6,2130.415499953414
medium,Q2GA,6,7,2130.415499953414
medium,Q2GA,6,8,2130.415499953414
medium,Q2GA,6,9,1924.6097327990028
medium,Q2GA,6,10,1924.6097327990028
medium,Q2GA,6,11,1304.9779663810396
medium,Q2GA,6,12,1304.9779663810396
medium,Q2GA,6,13,1304.9779663810396
medium,Q2GA,6,14,1304.9779663810396
medium,Q2GA,6,15,1304.9779663810396
medium,Q2GA,6,16,1304.9779663810396
medium,Q2GA,6,17,1304.9779663810396
medium,Q2GA,6,18,1304.9779663810396
medium,Q2GA,6,19,1217.2057227008759
medium,Q2GA,6,20,1217.2057227008759
medium,Q2GA,6,21,1106.256800679886
medium,Q2GA,6,22,1106.256800679886
medium,Q2GA,6,23,1106.256800679886
medium,Q2GA,6,24,1106.256800679886
medium,Q2GA,6,25,1106.256800679886
medium,Q2GA,6,26,1068.87596967979
medium,Q2GA,6,27,1068.87596967979
medium,Q2GA,6,28,870.5499902027284
medium,Q2GA,6,29,870.5499902027284
medium,Q2GA,6,30,870.5499902027284
medium,Q2GA,6,31,870.5499902027284
medium,Q2GA,6,32,870.5499902027284
medium,Q2GA,6,33,846.1714244571335
medium,Q2GA,6,34,846.1714244571335
medium,Q2GA,6,35,846.1714244571335
medium,Q2GA,6,36,846.1714244571335
medium,Q2GA,6,37,846.1714244571335
medium,Q2GA,6,38,813.2000234496721
medium,Q2GA,6,39,784.7033328804027
medium,Q2GA,6,40,733.9522406133271
medium,Q2GA,6,41,733.9522406133271
medium,Q2GA,6,42,733.9522406133271
medium,Q2GA,6,43,733.9522406133271
medium,Q2GA,6,44,733.9522406133271
medium,Q2GA,6,45,733.9522406133271
medium,Q2GA,6,46,733.9522406133271
medium,Q2GA,6,47,732.752767568225
medium,Q2GA,6,48,732.752767568225
medium,Q2GA,6,49,716.6456345007066
medium,Q2GA,7,0,2037.637076333692
medium,Q2GA,7,1,2037.637076333692
medium,Q2GA,7,2,2037.637076333692
medium,Q2GA,7,3,2037.637076333692
medium,Q2GA,7,4,2037.637076333692
medium,Q2GA,7,5,2037.637076333692
medium,Q2GA,7,6,2037.637076333692
medium,Q2GA,7,7,2037.637076333692
medium,Q2GA,7,8,1891.8439864808422
medium,Q2GA,7,9,1891.8439864808422
medium,Q2GA,7,10,1613.4713082896028
medium,Q2GA,7,11,1613.4713082896028
medium,Q2GA,7,12,1613.4713082896028
medium,Q2GA,7,13,1152.9172915630022
medium,Q2GA,7,14,1152.9172915630022
medium,Q2GA,7,15,1152.9172915630022
medium,Q2GA,7,16,1152.9172915630022
medium,Q2GA,7,17,1152.9172915630022
medium,Q2GA,7,18,1152.9172915630022
medium,Q2GA,7,19,1152.9172915630022
medium,Q2GA,7,20,1152.9172915630022
medium,Q2GA,7,21,1133.7157663158614
medium,Q2GA,7,22,1110.0987381942855
medium,Q2GA,7,23,1110.0987381942855
medium,Q2GA,7,24,1110.0987381942855
medium,Q2GA,7,25,1110.0987381942855
medium,Q2GA,7,26,1110.0987381942855
medium,Q2GA,7,27,1110.0987381942855
medium,Q2GA,7,28,1110.0987381942855
medium,Q2GA,7,29,1110.0987381942855
medium,Q2GA,7,30,1110.0987381942855
medium,Q2GA,7,31,1110.0987381942855
medium,Q2GA,7,32,1088.0716627125373
medium,Q2GA,7,33,1088.0716627125373
medium,Q2GA,7,34,1088.0716627125373
medium,Q2GA,7,35,1076.7834619378903
medium,Q2GA,7,36,1076.7834619378903
medium,Q2GA,7,37,1076.7834619378903
medium,Q2GA,7,38,1076.7834619378903
medium,Q2GA,7,39,1076.7834619378903
medium,Q2GA,7,40,1076.7834619378903
medium,Q2GA,7,41,1076.7834619378903
medium,Q2GA,7,42,1076.7834619378903
medium,Q2GA,7,43,1076.7834619378903
medium,Q2GA,7,44,1076.7834619378903
medium,Q2GA,7,45,1076.7834619378903
medium,Q2GA,7,46,1076.7834619378903
medium,Q2GA,7,47,1076.7834619378903
medium,Q2GA,7,48,1076.7834619378903
medium,Q2GA,7,49,1076.7834619378903
medium,Q2GA,8,0,3648.811075591778
medium,Q2GA,8,1,2450.0786748625655
medium,Q2GA,8,2,2450.0786748625655
medium,Q2GA,8,3,2450.0786748625655
medium,Q2GA,8,4,2450.0786748625655
medium,Q2GA,8,5,2450.0786748625655
medium,Q2GA,8,6,2450.0786748625655
medium,Q2GA,8,7,2284.5838110843597
medium,Q2GA,8,8,2284.5838110843597
medium,Q2GA,8,9,2010.1433174519175
medium,Q2GA,8,10,1871.7884400208814
medium,Q2GA,8,11,1871.7884400208814
medium,Q2GA,8,12,1853.0152975117762
medium,Q2GA,8,13,1294.8191509112478
medium,Q2GA,8,14,1294.8191509112478
medium,Q2GA,8,15,1294.8191509112478
medium,Q2GA,8,16,1234.9447911670954
medium,Q2GA,8,17,1234.9447911670954
medium,Q2GA,8,18,1234.9447911670954
medium,Q2GA,8,19,1234.9447911670954
medium,Q2GA,8,20,1234.9447911670954
medium,Q2GA,8,21,1199.6308909734762
medium,Q2GA,8,22,1191.0411322727425
medium,Q2GA,8,23,1191.0411322727425
medium,Q2GA,8,24,1191.0411322727425
medium,Q2GA,8,25,1191.0411322727425
medium,Q2GA,8,26,1191.0411322727425
medium,Q2GA,8,27,1183.1136891015408
medium,Q2GA,8,28,1183.1136891015408
medium,Q2GA,8,29,1129.8811037894197
medium,Q2GA,8,30,1108.8313089147666
medium,Q2GA,8,31,1108.8313089147666
medium,Q2GA,8,32,1108.8313089147666
medium,Q2GA,8,33,1108.8313089147666
medium,Q2GA,8,34,1003.6781360628195
medium,Q2GA,8,35,1003.6781360628195
medium,Q2GA,8,36,1001.7095279109346
medium,Q2GA,8,37,1001.7095279109346
medium,Q2GA,8,38,991.5016210721673
medium,Q2GA,8,39,991.5016210721673
medium,Q2GA,8,40,991.5016210721673
medium,Q2GA,8,41,991.5016210721673
medium,Q2GA,8,42,984.7970486214069
medium,Q2GA,8,43,984.7970486214069
medium,Q2GA,8,44,984.7970486214069
medium,Q2GA,8,45,984.7970486214069
medium,Q2GA,8,46,984.7970486214069
medium,Q2GA,8,47,984.7970486214069
medium,Q2GA,8,48,984.7970486214069
medium,Q2GA,8,49,984.7970486214069
medium,Q2GA,9,0,3532.3042200292202
medium,Q2GA,9,1,3532.3042200292202
medium,Q2GA,9,2,2578.6364991669952
medium,Q2GA,9,3,2578.6364991669952
medium,Q2GA,9,4,2578.6364991669952
medium,Q2GA,9,5,2578.6364991669952
medium,Q2GA,9,6,2384.1827488077483
medium,Q2GA,9,7,2165.5166192419165
medium,Q2GA,9,8,2064.0119608090176
medium,Q2GA,9,9,1811.9351306970696
medium,Q2GA,9,10,1811.9351306970696
medium,Q2GA,9,11,1811.9351306970696
medium,Q2GA,9,12,1811.9351306970696
medium,Q2GA,9,13,1811.9351306970696
medium,Q2GA,9,14,1799.1087027576464
medium,Q2GA,9,15,1799.1087027576464
medium,Q2GA,9,16,1497.1834552430628
medium,Q2GA,9,17,1497.1834552430628
medium,Q2GA,9,18,1497.1834552430628
medium,Q2GA,9,19,1497.1834552430628
medium,Q2GA,9,20,1497.1834552430628
medium,Q2GA,9,21,1497.1834552430628
medium,Q2GA,9,22,1497.1834552430628
medium,Q2GA,9,23,1497.1834552430628
medium,Q2GA,9,24,1497.1834552430628
medium,Q2GA,9,25,1497.1834552430628
medium,Q2GA,9,26,1200.6574273431527
medium,Q2GA,9,27,1200.6574273431527
medium,Q2GA,9,28,1200.6574273431527
medium,Q2GA,9,29,1200.6574273431527
medium,Q2GA,9,30,1200.6574273431527
medium,Q2GA,9,31,1200.6574273431527
medium,Q2GA,9,32,1200.6574273431527
medium,Q2GA,9,33,1200.6574273431527
medium,Q2GA,9,34,1196.6225520420674
medium,Q2GA,9,35,1196.6225520420674
medium,Q2GA,9,36,1196.6225520420674
medium,Q2GA,9,37,1188.1481178755923
medium,Q2GA,9,38,1188.1481178755923
medium,Q2GA,9,39,1094.936542964449
medium,Q2GA,9,40,1073.1114237621723
medium,Q2GA,9,41,1073.1114237621723
medium,Q2GA,9,42,1073.1114237621723
medium,Q2GA,9,43,1073.1114237621723
medium,Q2GA,9,44,1073.1114237621723
medium,Q2GA,9,45,1073.1114237621723
medium,Q2GA,9,46,1073.1114237621723
medium,Q2GA,9,47,1073.1114237621723
medium,Q2GA,9,48,1057.288933734259
medium,Q2GA,9,49,1057.288933734259
large,GA,0,0,20152.306563869115
large,GA,0,1,19323.284784071213
large,GA,0,2,19157.53506183663
large,GA,0,3,18151.55441924056
large,GA,0,4,17844.857551348512
large,GA,0,5,17372.58729962963
large,GA,0,6,17082.60554149669
large,GA,0,7,16473.690214528506
large,GA,0,8,15906.465287762967
large,GA,0,9,15906.465287762967
large,GA,0,10,15906.465287762967
large,GA,0,11,15473.107062340321
large,GA,0,12,15473.107062340321
large,GA,0,13,15473.107062340321
large,GA,0,14,15473.107062340321
large,GA,0,15,15473.107062340321
large,GA,0,16,14769.071260080877
large,GA,0,17,14709.919916213315
large,GA,0,18,14709.919916213315
large,GA,0,19,14709.919916213315
large,GA,0,20,14709.919916213315
large,GA,0,21,14709.919916213315
large,GA,0,22,14709.919916213315
large,GA,0,23,14709.919916213315
large,GA,0,24,14709.919916213315
large,GA,0,25,14709.919916213315
large,GA,0,26,14709.919916213315
large,GA,0,27,14709.919916213315
large,GA,0,28,14709.919916213315
large,GA,0,29,14709.919916213315
large,GA,0,30,14709.919916213315
large,GA,0,31,14709.919916213315
large,GA,0,32,14709.919916213315
large,GA,0,33,14709.919916213315
large,GA,0,34,14709.919916213315
large,GA,0,35,14709.919916213315
large,GA,0,36,14709.919916213315
large,GA,0,37,14709.919916213315
large,GA,0,38,14709.919916213315
large,GA,0,39,14709.919916213315
large,GA,0,40,14431.248954681305
large,GA,0,41,14431.248954681305
large,GA,0,42,14425.810014603203
large,GA,0,43,14161.704488634192
large,GA,0,44,14161.704488634192
large,GA,0,45,14161.704488634192
large,GA,0,46,14161.704488634192
large,GA,0,47,14161.704488634192
large,GA,0,48,14161.704488634192
large,GA,0,49,14161.704488634192
large,GA,1,0,16381.800176637556
large,GA,1,1,16051.444268048595
large,GA,1,2,16051.444268048595
large,GA,1,3,16051.444268048595
large,GA,1,4,15974.204440498897
large,GA,1,5,15512.480811031719
large,GA,1,6,15150.488909199066
large,GA,1,7,14962.468492353022
large,GA,1,8,14962.468492353022
large,GA,1,9,14962.468492353022
large,GA,1,10,14962.468492353022
large,GA,1,11,14715.63507981198
large,GA,1,12,14430.313614788423
large,GA,1,13,14430.313614788423
large,GA,1,14,14430.313614788423
large,GA,1,15,14285.072014583426
large,GA,1,16,14285.072014583426
large,GA,1,17,14285.072014583426
large,GA,1,18,14285.072014583426
large,GA,1,19,13905.127161457694
large,GA,1,20,13905.127161457694
large,GA,1,21,13905.127161457694
large,GA,1,22,13905.127161457694
large,GA,1,23,13905.127161457694
large,GA,1,24,13905.127161457694
large,GA,1,25,13905.127161457694
large,GA,1,26,13905.127161457694
large,GA,1,27,13905.127161457694
large,GA,1,28,13905.127161457694
large,GA,1,29,13905.127161457694
large,GA,1,30,13905.127161457694
large,GA,1,31,13905.127161457694
large,GA,1,32,13905.127161457694
large,GA,1,33,13905.127161457694
large,GA,1,34,13905.127161457694
large,GA,1,35,13669.567348448647
large,GA,1,36,13612.832806729968
large,GA,1,37,13612.832806729968
large,GA,1,38,13612.832806729968
large,GA,1,39,13612.832806729968
large,GA,1,40,13612.832806729968
large,GA,1,41,13612.832806729968
large,GA,1,42,13612.832806729968
large,GA,1,43,13612.832806729968
large,GA,1,44,13477.223640670301
large,GA,1,45,13477.223640670301
large,GA,1,46,13384.622578466398
large,GA,1,47,13384.622578466398
large,GA,1,48,13277.379488683624
large,GA,1,49,13277.379488683624
large,GA,2,0,19238.772823871037
large,GA,2,1,18739.259744989795
large,GA,2,2,18544.589524959305
large,GA,2,3,17788.847679913863
large,GA,2,4,17788.847679913863
large,GA,2,5,17656.640364289087
large,GA,2,6,17656.640364289087
large,GA,2,7,17124.98864966521
large,GA,2,8,17124.98864966521
large,GA,2,9,17124.98864966521
large,GA,2,10,16983.9840126208
large,GA,2,11,16983.9840126208
large,GA,2,12,16983.9840126208
large,GA,2,13,16983.9840126208
large,GA,2,14,16983.9840126208
large,GA,2,15,16753.69224219338
large,GA,2,16,16562.21371155673
large,GA,2,17,16562.21371155673
large,GA,2,18,16562.21371155673
large,GA,2,19,16111.10571846117
large,GA,2,20,15632.137321942966
large,GA,2,21,15632.137321942966
large,GA,2,22,15540.592858443102
large,GA,2,23,15402.840454310219
large,GA,2,24,15300.025872160219
large,GA,2,25,14750.161811258124
large,GA,2,26,14750.161811258124
large,GA,2,27,14750.161811258124
large,GA,2,28,14750.161811258124
large,GA,2,29,14750.161811258124
large,GA,2,30,14750.161811258124
large,GA,2,31,14750.161811258124
large,GA,2,32,14750.161811258124
large,GA,2,33,14750.161811258124
large,GA,2,34,14750.161811258124
large,GA,2,35,14502.700681921924
large,GA,2,36,14502.700681921924
large,GA,2,37,14502.700681921924
large,GA,2,38,14502.700681921924
large,GA,2,39,14502.700681921924
large,GA,2,40,14502.700681921924
large,GA,2,41,14502.700681921924
large,GA,2,42,14502.700681921924
large,GA,2,43,14394.651495049857
large,GA,2,44,14394.651495049857
large,GA,2,45,14394.651495049857
large,GA,2,46,14394.651495049857
large,GA,2,47,14394.651495049857
large,GA,2,48,14394.651495049857
large,GA,2,49,14394.651495049857
large,GA,3,0,17672.689019160516
large,GA,3,1,17672.689019160516
large,GA,3,2,17672.689019160516
large,GA,3,3,17321.978576824942
large,GA,3,4,17321.978576824942
large,GA,3,5,16748.681448377567
large,GA,3,6,16545.016760499428
large,GA,3,7,16126.956145511258
large,GA,3,8,15683.100405375248
large,GA,3,9,15683.100405375248
large,GA,3,10,14914.345377927933
large,GA,3,11,14914.345377927933
large,GA,3,12,14914.345377927933
large,GA,3,13,14901.480762943025
large,GA,3,14,13933.9869239457
large,GA,3,15,13933.9869239457
large,GA,3,16,13933.9869239457
large,GA,3,17,13933.9869239457
large,GA,3,18,13447.694338486952
large,GA,3,19,13447.694338486952
large,GA,3,20,13447.694338486952
large,GA,3,21,13447.694338486952
large,GA,3,22,13447.694338486952
large,GA,3,23,13447.694338486952
large,GA,3,24,13447.694338486952
large,GA,3,25,13447.694338486952
large,GA,3,26,13244.337332411138
large,GA,3,27,12949.424649203247
large,GA,3,28,12421.171189938428
large,GA,3,29,12421.171189938428
large,GA,3,30,12421.171189938428
large,GA,3,31,12421.171189938428
large,GA,3,32,12421.171189938428
large,GA,3,33,12421.171189938428
large,GA,3,34,12421.171189938428
large,GA,3,35,12421.171189938428
large,GA,3,36,12421.171189938428
large,GA,3,37,12382.556062122992
large,GA,3,38,12375.239811419764
large,GA,3,39,12375.239811419764
large,GA,3,40,12375.239811419764
large,GA,3,41,12375.239811419764
large,GA,3,42,12375.239811419764
large,GA,3,43,12375.239811419764
large,GA,3,44,12375.239811419764
large,GA,3,45,12370.895163001152
large,GA,3,46,12370.895163001152
large,GA,3,47,12370.895163001152
large,GA,3,48,12370.895163001152
large,GA,3,49,12370.895163001152
large,GA,4,0,16711.150003603907
large,GA,4,1,16618.301051487557
large,GA,4,2,16618.301051487557
large,GA,4,3,16101.362930484607
large,GA,4,4,16071.938364253208
large,GA,4,5,15468.974232628238
large,GA,4,6,15468.974232628238
large,GA,4,7,15411.694235747123
large,GA,4,8,14956.91873942135
large,GA,4,9,14586.216712795938
large,GA,4,10,14586.216712795938
large,GA,4,11,14586.216712795938
large,GA,4,12,14586.216712795938
large,GA,4,13,14389.503076582583
large,GA,4,14,14287.899487396979
large,GA,4,15,14287.899487396979
large,GA,4,16,14287.899487396979
large,GA,4,17,14287.899487396979
large,GA,4,18,13970.32222992594
large,GA,4,19,13846.136122698348
large,GA,4,20,13805.806180428073
large,GA,4,21,13805.806180428073
large,GA,4,22,13805.806180428073
large,GA,4,23,13741.712805061365
large,GA,4,24,13741.712805061365
large,GA,4,25,13608.440041587823
large,GA,4,26,13608.440041587823
large,GA,4,27,13608.440041587823
large,GA,4,28,13403.858929206635
large,GA,4,29,13403.858929206635
large,GA,4,30,13403.858929206635
large,GA,4,31,13403.858929206635
large,GA,4,32,13403.858929206635
large,GA,4,33,13365.015679650049
large,GA,4,34,13365.015679650049
large,GA,4,35,13365.015679650049
large,GA,4,36,13365.015679650049
large,GA,4,37,13365.015679650049
large,GA,4,38,13365.015679650049
large,GA,4,39,13365.015679650049
large,GA,4,40,13365.015679650049
large,GA,4,41,13365.015679650049
large,GA,4,42,13365.015679650049
large,GA,4,43,13365.015679650049
large,GA,4,44,13365.015679650049
large,GA,4,45,13365.015679650049
large,GA,4,46,13365.015679650049
large,GA,4,47,13365.015679650049
large,GA,4,48,13365.015679650049
large,GA,4,49,13365.015679650049
large,GA,5,0,17098.30990571598
large,GA,5,1,17098.30990571598
large,GA,5,2,15172.071628803362
large,GA,5,3,15172.071628803362
large,GA,5,4,15172.071628803362
large,GA,5,5,15172.071628803362
large,GA,5,6,15172.071628803362
large,GA,5,7,15172.071628803362
large,GA,5,8,15172.071628803362
large,GA,5,9,15158.744885167987
large,GA,5,10,15148.75694554456
large,GA,5,11,15068.877479650715
large,GA,5,12,15068.877479650715
large,GA,5,13,15068.877479650715
large,GA,5,14,15068.877479650715
large,GA,5,15,14076.879164143273
large,GA,5,16,14076.879164143273
large,GA,5,17,14076.879164143273
large,GA,5,18,14076.879164143273
large,GA,5,19,14076.879164143273
large,GA,5,20,13727.542005370113
large,GA,5,21,13727.542005370113
large,GA,5,22,13727.542005370113
large,GA,5,23,13727.542005370113
large,GA,5,24,13727.542005370113
large,GA,5,25,13702.755822705349
large,GA,5,26,13702.755822705349
large,GA,5,27,13702.755822705349
large,GA,5,28,13702.755822705349
large,GA,5,29,13702.755822705349
large,GA,5,30,13702.755822705349
large,GA,5,31,13702.755822705349
large,GA,5,32,13702.755822705349
large,GA,5,33,13412.256475386785
large,GA,5,34,13412.256475386785
large,GA,5,35,13412.256475386785
large,GA,5,36,13290.754204241843
large,GA,5,37,13290.754204241843
large,GA,5,38,13290.754204241843
large,GA,5,39,13290.754204241843
large,GA,5,40,13290.754204241843
large,GA,5,41,12885.086878475153
large,GA,5,42,12885.086878475153
large,GA,5,43,12885.086878475153
large,GA,5,44,12885.086878475153
large,GA,5,45,12885.086878475153
large,GA,5,46,12885.086878475153
large,GA,5,47,12885.086878475153
large,GA,5,48,12885.086878475153
large,GA,5,49,12885.086878475153
large,GA,6,0,16760.541219850442
large,GA,6,1,16672.725260276573
large,GA,6,2,15152.238003394308
large,GA,6,3,15152.238003394308
large,GA,6,4,15152.238003394308
large,GA,6,5,14947.74875185759
large,GA,6,6,14947.74875185759
large,GA,6,7,14947.74875185759
large,GA,6,8,14947.74875185759
large,GA,6,9,14947.74875185759
large,GA,6,10,14190.985258156797
large,GA,6,11,14190.985258156797
large,GA,6,12,14179.840254903344
large,GA,6,13,14147.064965339716
large,GA,6,14,14147.064965339716
large,GA,6,15,14007.65349004096
large,GA,6,16,14007.65349004096
large,GA,6,17,14007.65349004096
large,GA,6,18,14007.65349004096
large,GA,6,19,14007.65349004096
large,GA,6,20,14007.65349004096
large,GA,6,21,14007.65349004096
large,GA,6,22,13959.310787566917
large,GA,6,23,13959.310787566917
large,GA,6,24,13959.310787566917
